Info    : Reading '../results/t07/domain0.msh'...
Info    : 281 entities
Info    : 19336 nodes
Info    : 38670 elements
Info    : Done reading '../results/t07/domain0.msh'
Info    : Reading '../results/t07/domain.msh'...
Info    : 161 entities
Info    : 6503 nodes
Info    : Reading '../results/t07/domain.msh'...
Info    : 161 entities
Info    : 6503 nodes
Info    : 13004 elements
Info    : 13004 elements
Info    : Done reading '../results/t07/domain.msh'
Info    : Done reading '../results/t07/domain.msh'
Info    : Reading '../results/t07/domain.msh'...
Info    : 161 entities
Info    : Reading '../results/t07/domain.msh'...
Info    : 161 entities
Info    : Reading '../results/t07/domain.msh'...
Info    : 161 entities
Info    : Reading '../results/t07/domain.msh'...
Info    : 161 entities
Info    : 6503 nodes
Info    : 6503 nodes
Info    : 6503 nodes
Info    : 6503 nodes
Info    : 13004 elements
Info    : 13004 elements
Info    : 13004 elements
Info    : 13004 elements
Info    : Done reading '../results/t07/domain.msh'
Info    : Done reading '../results/t07/domain.msh'
Info    : Done reading '../results/t07/domain.msh'
Info    : Done reading '../results/t07/domain.msh'

	Elasticity Inverse Problem - Task Parallelism

> Path = ../results/t07
> Nbr of triangles = 12713
> Nbr of triangles for data generation = 38193
> Iterations:
i =  90 | cost = 0.000017 | nder = 0.0009 | steps = 16 | 
i =  91 | cost = 0.000017 | nder = 0.0009 | steps = 16 | 
i =  92 | cost = 0.000016 | nder = 0.0009 | steps = 16 | 
i =  93 | cost = 0.000016 | nder = 0.0014 | steps = 16 | 
i =  94 | cost = 0.000014 | nder = 0.0009 | steps = 15 | 
i =  95 | cost = 0.000014 | nder = 0.0008 | steps = 16 | 
i =  96 | cost = 0.000013 | nder = 0.0009 | steps = 16 | 
i =  97 | cost = 0.000013 | nder = 0.0011 | steps = 16 | 
i =  98 | cost = 0.000013 | nder = 0.0010 | steps = 16 | 
i =  99 | cost = 0.000012 | nder = 0.0010 | steps = 16 | 
i = 100 | cost = 0.000012 | nder = 0.0008 | steps = 16 | 
i = 101 | cost = 0.000012 | nder = 0.0010 | steps = 15 | 
i = 102 | cost = 0.000011 | nder = 0.0007 | steps = 15 | 
i = 103 | cost = 0.000011 | nder = 0.0006 | steps = 16 | 
i = 104 | cost = 0.000011 | nder = 0.0006 | steps = 16 | 
i = 105 | cost = 0.000011 | nder = 0.0006 | steps = 16 | 
i = 106 | cost = 0.000011 | nder = 0.0006 | steps = 16 | 
i = 107 | cost = 0.000011 | nder = 0.0006 | steps = 16 | 
i = 108 | cost = 0.000011 | nder = 0.0008 | steps = 16 | 
i = 109 | cost = 0.000010 | nder = 0.0007 | steps = 16 | 
i = 110 | cost = 0.000010 | nder = 0.0007 | steps = 16 | 
i = 111 | cost = 0.000010 | nder = 0.0008 | steps = 16 | 
i = 112 | cost = 0.000010 | nder = 0.0007 | steps = 16 | 
i = 113 | cost = 0.000010 | nder = 0.0006 | steps = 16 | 
i = 114 | cost = 0.000010 | nder = 0.0009 | steps = 16 | 
> Stopping condition reached!
> Assembly time = 4.252746063000018 s
> Resolution time = 29.062362488999952 s
